match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3922659,1267,107,African Cup of Nations,2023,2024-02-03,17:00:00.000,FI_TEAM_000042,Mali,FI_TEAM_000021,Côte d'Ivoire,1,2,Stade de Bouaké,Mohamed Adel Elsaid
3922244,1267,107,African Cup of Nations,2023,2024-01-30,17:00:00.000,FI_TEAM_000042,Mali,FI_TEAM_000010,Burkina Faso,2,1,Stade Amadou Gon Coulibaly,Ibrahim Mutaz
3922356,1267,107,African Cup of Nations,2023,2024-02-02,20:00:00.000,FI_TEAM_000016,Congo DR,FI_TEAM_000034,Guinea,3,1,Stade Olympique Alassane Ouattara,Mustapha Ghorbal
3922321,1267,107,African Cup of Nations,2023,2024-02-02,17:00:00.000,FI_TEAM_000049,Nigeria,FI_TEAM_000003,Angola,1,0,Stade Félix Houphouët-Boigny      ,Issa Sy
3922237,1267,107,African Cup of Nations,2023,2024-01-27,17:00:00.000,FI_TEAM_000003,Angola,FI_TEAM_000047,Namibia,3,0,Stade de Bouaké,Dahane Beida
3922243,1267,107,African Cup of Nations,2023,2024-01-30,20:00:00.000,FI_TEAM_000045,Morocco,FI_TEAM_000065,South Africa,0,2,Stade Laurent Pokou,Mahmood Ali Mahmood Ismail
3922241,1267,107,African Cup of Nations,2023,2024-01-29,17:00:00.000,FI_TEAM_000013,Cape Verde Islands,FI_TEAM_000043,Mauritania,1,0,Stade Félix Houphouët-Boigny      ,Mohamed Adel Elsaid
3922238,1267,107,African Cup of Nations,2023,2024-01-27,20:00:00.000,FI_TEAM_000049,Nigeria,FI_TEAM_000011,Cameroon,2,0,Stade Félix Houphouët-Boigny      ,Redouane Jiyed
3920396,1267,107,African Cup of Nations,2023,2024-01-18,20:00:00.000,FI_TEAM_000024,Egypt,FI_TEAM_000033,Ghana,2,2,Stade Félix Houphouët-Boigny      ,Pierre Ghislain Atcho
3920385,1267,107,African Cup of Nations,2023,2024-01-14,17:00:00.000,FI_TEAM_000024,Egypt,FI_TEAM_000046,Mozambique,2,2,Stade Félix Houphouët-Boigny      ,Dahane Beida
3920387,1267,107,African Cup of Nations,2023,2024-01-14,20:00:00.000,FI_TEAM_000033,Ghana,FI_TEAM_000013,Cape Verde Islands,1,2,Stade Félix Houphouët-Boigny      ,Jean Jacques Ndala Ngambo
3920419,1267,107,African Cup of Nations,2023,2024-01-24,20:00:00.000,FI_TEAM_000078,Zambia,FI_TEAM_000045,Morocco,0,1,Stade Laurent Pokou,Patrice Tanguy Mebiame
3920418,1267,107,African Cup of Nations,2023,2024-01-24,20:00:00.000,FI_TEAM_000070,Tanzania,FI_TEAM_000016,Congo DR,0,0,Stade Amadou Gon Coulibaly,Amin Mohamed Omar
3920411,1267,107,African Cup of Nations,2023,2024-01-22,20:00:00.000,FI_TEAM_000013,Cape Verde Islands,FI_TEAM_000024,Egypt,2,2,Stade Félix Houphouët-Boigny      ,Alhadi Allaou Mahamat
3920406,1267,107,African Cup of Nations,2023,2024-01-21,17:00:00.000,FI_TEAM_000078,Zambia,FI_TEAM_000070,Tanzania,1,1,Stade Laurent Pokou,Djindo Louis Houngnandande
3920401,1267,107,African Cup of Nations,2023,2024-01-19,20:00:00.000,FI_TEAM_000034,Guinea,FI_TEAM_000029,Gambia,1,0,Stade Charles Konan Banny de Yamoussoukro,Abdel Aziz Mohamed Bouh
3920398,1267,107,African Cup of Nations,2023,2024-01-18,19:00:00.000,FI_TEAM_000021,Côte d'Ivoire,FI_TEAM_000049,Nigeria,0,1,Stade Olympique Alassane Ouattara,Mustapha Ghorbal
3920392,1267,107,African Cup of Nations,2023,2024-01-16,14:00:00.000,FI_TEAM_000010,Burkina Faso,FI_TEAM_000043,Mauritania,1,0,Stade de Bouaké,Jalal Jayed
3920391,1267,107,African Cup of Nations,2023,2024-01-16,20:00:00.000,FI_TEAM_000042,Mali,FI_TEAM_000065,South Africa,2,0,Stade Amadou Gon Coulibaly,Mohamed Adel Hussein
